ARTIST,TITLE,YEAR,LINK
Wassily Kandinsky,Volga Song,1906,https://uploads3.wikiart.org/images/wassily-kandinsky/volga-song-1906.jpg
Wassily Kandinsky,Night,1907,https://uploads7.wikiart.org/images/wassily-kandinsky/night-1907.jpg
Wassily Kandinsky,The Blue Rider / Der Blaue Reiter / Improvisation No 3,1909,https://uploads8.wikiart.org/images/wassily-kandinsky/improvisation-3-1909.jpg
Wassily Kandinsky,The Great Gate Of Kyiv,1928,https://uploads7.wikiart.org/images/wassily-kandinsky/picture-xvi-the-great-gate-of-kiev-stage-set-for-mussorgsky-s-pictures-at-an-exhibition-in-1928(1).jpg!HalfHD.jpg
Wassily Kandinsky,Movement I,1935,https://uploads5.wikiart.org/images/wassily-kandinsky/movement-i-1935.jpg!HalfHD.jpg
Wassily Kandinsky,Thirty,1937,https://uploads1.wikiart.org/images/wassily-kandinsky/thirty-1937.jpg!HalfHD.jpg
Wassily Kandinsky,On White II,1923,https://uploads2.wikiart.org/00142/images/57726d7dedc2cb3880b47cb0/vassily-kandinsky-1923-on-white-ii.jpg
William Blake,The Ancient Of Days,1794,https://uploads0.wikiart.org/images/william-blake/the-ancient-of-days-1794.jpg!HalfHD.jpg
William Blake,The Red Dragon And The Woman Clothed With The Sun,1805,https://uploads3.wikiart.org/images/william-blake/the-red-dragon-and-the-woman-clothed-with-the-sun-1805.jpg!HalfHD.jpg
William Blake,The Ghost Of A Flea,1820,https://uploads4.wikiart.org/00142/images/57726d7eedc2cb3880b47f24/william-blake-the-ghost-of-a-flea-google-art-project.jpg!HalfHD.jpg
William Holman Hunt,The Awakening Conscience,1853,https://uploads3.wikiart.org/images/william-holman-hunt/the-awakening-conscience-1853.jpg!HalfHD.jpg
William Holman Hunt,The Light Of The World,1851,https://uploads5.wikiart.org/images/william-holman-hunt/the-light-of-the-world.jpg!HalfHD.jpg
William Holman Hunt,The Finding Of The Saviour In The Temple,1855,https://uploads1.wikiart.org/images/william-holman-hunt/the-finding-of-the-saviour-in-the-temple-1862.jpg!HalfHD.jpg
William Holman Hunt,Our English Coasts / Strayed Sheep,1852,https://uploads1.wikiart.org/images/william-holman-hunt/our-english-coasts.jpg!HalfHD.jpg
William Turner,The Shipwreck,1805,https://uploads8.wikiart.org/images/william-turner/the-shipwreck.jpg
William Turner,Snow Storm,1842,https://uploads5.wikiart.org/images/william-turner/storm-seam-boat-off-a-harbour-s-mouth-making-signals-in-shallow-water-and-going-by-the-lead.jpg!HalfHD.jpg
William Turner,Death On A Pale Horse,1830,https://uploads4.wikiart.org/images/william-turner/death-on-a-pale-horse-1830.jpg!HalfHD.jpg
William Turner,Rain Steam And Speed The Great Western Railway,1844,https://uploads6.wikiart.org/images/william-turner/rain-steam-and-speed-the-great-western-railway.jpg!HalfHD.jpg
William Turner,The Burning Of The Houses Of Parliament,1853,https://uploads1.wikiart.org/images/william-turner/the-burning-of-the-houses-of-parliament-3.jpg!HalfHD.jpg
William Turner,Norham Castle Sunrise,1845,https://uploads4.wikiart.org/00223/images/william-turner/1.jpg!HalfHD.jpg
William Turner,Hannibal And His Army Crossing The Alps,1812,https://uploads8.wikiart.org/images/william-turner/snow-storm-hannibal-and-his-army-crossing-the-alps.jpg
William Turner,The Fighting Temeraire Tugged To Her Last Berth To Be Broken Up,1839,https://uploads1.wikiart.org/images/william-turner/the-fighting-temeraire-tugged-to-her-last-berth-to-be-broken-up-1839.jpg!HalfHD.jpg
William Turner,Dido Building Carthage,1815,https://uploads7.wikiart.org/images/william-turner/dido-building-carthage.jpg
William-Adolphe Bouguereau,The Nymphaeum,1878,https://uploads7.wikiart.org/images/william-adolphe-bouguereau/the-nymphaeum-1878.jpg
William-Adolphe Bouguereau,Dante And Virgil,1850,https://uploads0.wikiart.org/00142/images/57726d86edc2cb3880b49101/william-bouguereau-dante-and-virgile-google-art-project-2.jpg!HalfHD.jpg
William-Adolphe Bouguereau,Wave,1896,https://uploads8.wikiart.org/images/william-adolphe-bouguereau/wave-1896.jpg!HalfHD.jpg
William-Adolphe Bouguereau,Pieta,1876,https://uploads0.wikiart.org/images/william-adolphe-bouguereau/pieta-1876.jpg!HalfHD.jpg
William-Adolphe Bouguereau,Equality Before Death,1848,https://uploads4.wikiart.org/00102/images/william-adolphe-bouguereau/bouguereau-galit-devant-la-mort-1848.jpg!HalfHD.jpg
William-Adolphe Bouguereau,The First Mourning / Premier Deuil,1888,https://uploads6.wikiart.org/00129/images/william-adolphe-bouguereau/the-first-mourning.jpg!HalfHD.jpg
William-Adolphe Bouguereau,The Abduction Of Psyche,1895,https://uploads2.wikiart.org/00340/images/william-adolphe-bouguereau/psycheabduct.jpg!HalfHD.jpg
William-Adolphe Bouguereau,The Youth Of Bacchus,1884,https://uploads6.wikiart.org/images/william-adolphe-bouguereau/the-youth-of-bacchus-1884.jpg!HalfHD.jpg
William-Adolphe Bouguereau,Birth Of Venus,1879,https://uploads5.wikiart.org/00142/images/57726d86edc2cb3880b49101/the-birth-of-venus-by-william-adolphe-bouguereau-1879.jpg!HalfHD.jpg
Winslow Homer,The Gulf Stream,1906,https://uploads8.wikiart.org/00142/images/57726d8aedc2cb3880b498a3/winslow-homer-the-gulf-stream-metropolitan-museum-of-art.jpg!HalfHD.jpg
Winslow Homer,Snap The Whip,1872,https://uploads6.wikiart.org/images/winslow-homer/snap-the-whip.jpg
Winslow Homer,Breezing Up / A Fair Wind,1876,https://uploads0.wikiart.org/00142/images/winslow-homer/breezing-up-a-fair-wind.jpg!HalfHD.jpg
Zinaida Serebriakova,At The Dressing Table,1909,https://uploads0.wikiart.org/images/zinaida-serebriakova/at-the-dressing-table-1909.jpg!HalfHD.jpg
Zinaida Serebriakova,At Breakfast,1914,https://uploads0.wikiart.org/images/zinaida-serebriakova/at-breakfast-1914.jpg!HalfHD.jpg
